Id,SalePrice
1573,162753.79141900392
1574,59873.14171519782
1575,162753.79141900392
1576,162753.79141900392
1577,162753.79141900392
1578,59873.14171519782
1579,59873.14171519782
1580,162753.79141900392
1581,59873.14171519782
1582,59873.14171519782
1583,162753.79141900392
1584,162753.79141900392
1585,59873.14171519782
1586,59873.14171519782
1587,59873.14171519782
1588,59873.14171519782
1589,59873.14171519782
1590,59873.14171519782
1591,59873.14171519782
1592,59873.14171519782
1593,59873.14171519782
1594,59873.14171519782
1595,59873.14171519782
1596,59873.14171519782
1597,59873.14171519782
1598,162753.79141900392
1599,59873.14171519782
1600,162753.79141900392
1601,59873.14171519782
1602,59873.14171519782
1603,59873.14171519782
1604,162753.79141900392
1605,162753.79141900392
1606,162753.79141900392
1607,59873.14171519782
1608,162753.79141900392
1609,162753.79141900392
1610,162753.79141900392
1611,59873.14171519782
1612,162753.79141900392
1613,162753.79141900392
1614,59873.14171519782
1615,59873.14171519782
1616,59873.14171519782
1617,59873.14171519782
1618,59873.14171519782
1619,59873.14171519782
1620,59873.14171519782
1621,162753.79141900392
1622,59873.14171519782
1623,162753.79141900392
1624,162753.79141900392
1625,59873.14171519782
1626,162753.79141900392
1627,162753.79141900392
1628,162753.79141900392
1629,162753.79141900392
1630,162753.79141900392
1631,162753.79141900392
1632,162753.79141900392
1633,162753.79141900392
1634,162753.79141900392
1635,162753.79141900392
1636,162753.79141900392
1637,162753.79141900392
1638,162753.79141900392
1639,162753.79141900392
1640,162753.79141900392
1641,162753.79141900392
1642,162753.79141900392
1643,162753.79141900392
1644,162753.79141900392
1645,162753.79141900392
1646,59873.14171519782
1647,59873.14171519782
1648,59873.14171519782
1649,59873.14171519782
1650,59873.14171519782
1651,59873.14171519782
1652,59873.14171519782
1653,59873.14171519782
1654,59873.14171519782
1655,59873.14171519782
1656,59873.14171519782
1657,59873.14171519782
1658,59873.14171519782
1659,59873.14171519782
1660,59873.14171519782
1661,162753.79141900392
1662,162753.79141900392
1663,162753.79141900392
1664,162753.79141900392
1665,162753.79141900392
1666,162753.79141900392
1667,162753.79141900392
1668,162753.79141900392
1669,162753.79141900392
1670,162753.79141900392
1671,162753.79141900392
1672,162753.79141900392
1673,162753.79141900392
1674,162753.79141900392
1675,162753.79141900392
1676,162753.79141900392
1677,162753.79141900392
1678,162753.79141900392
1679,162753.79141900392
1680,162753.79141900392
1681,162753.79141900392
1682,162753.79141900392
1683,162753.79141900392
1684,162753.79141900392
1685,162753.79141900392
1686,162753.79141900392
1687,162753.79141900392
1688,162753.79141900392
1689,162753.79141900392
1690,162753.79141900392
1691,162753.79141900392
1692,162753.79141900392
1693,162753.79141900392
1694,162753.79141900392
1695,162753.79141900392
1696,162753.79141900392
1697,162753.79141900392
1698,162753.79141900392
1699,162753.79141900392
1700,162753.79141900392
1701,162753.79141900392
1702,162753.79141900392
1703,162753.79141900392
1704,162753.79141900392
1705,162753.79141900392
1706,162753.79141900392
1707,162753.79141900392
1708,162753.79141900392
1709,162753.79141900392
1710,162753.79141900392
1711,162753.79141900392
1712,162753.79141900392
1713,162753.79141900392
1714,162753.79141900392
1715,162753.79141900392
1716,162753.79141900392
1717,162753.79141900392
1718,59873.14171519782
1719,162753.79141900392
1720,162753.79141900392
1721,59873.14171519782
1722,59873.14171519782
1723,162753.79141900392
1724,162753.79141900392
1725,162753.79141900392
1726,162753.79141900392
1727,162753.79141900392
1728,162753.79141900392
1729,162753.79141900392
1730,59873.14171519782
1731,59873.14171519782
1732,59873.14171519782
1733,59873.14171519782
1734,59873.14171519782
1735,59873.14171519782
1736,59873.14171519782
1737,162753.79141900392
1738,162753.79141900392
1739,162753.79141900392
1740,162753.79141900392
1741,59873.14171519782
1742,162753.79141900392
1743,162753.79141900392
1744,162753.79141900392
1745,162753.79141900392
1746,162753.79141900392
1747,162753.79141900392
1748,162753.79141900392
1749,162753.79141900392
1750,59873.14171519782
1751,162753.79141900392
1752,59873.14171519782
1753,59873.14171519782
1754,162753.79141900392
1755,162753.79141900392
1756,162753.79141900392
1757,59873.14171519782
1758,59873.14171519782
1759,59873.14171519782
1760,59873.14171519782
1761,59873.14171519782
1762,162753.79141900392
1763,59873.14171519782
1764,59873.14171519782
1765,59873.14171519782
1766,162753.79141900392
1767,162753.79141900392
1768,59873.14171519782
1769,59873.14171519782
1770,59873.14171519782
1771,59873.14171519782
1772,59873.14171519782
1773,59873.14171519782
1774,59873.14171519782
1775,59873.14171519782
1776,59873.14171519782
1777,59873.14171519782
1778,59873.14171519782
1779,59873.14171519782
1780,59873.14171519782
1781,59873.14171519782
1782,59873.14171519782
1783,59873.14171519782
1784,59873.14171519782
1785,59873.14171519782
1786,59873.14171519782
1787,59873.14171519782
1788,59873.14171519782
1789,59873.14171519782
1790,59873.14171519782
1791,59873.14171519782
1792,59873.14171519782
1793,59873.14171519782
1794,59873.14171519782
1795,59873.14171519782
1796,59873.14171519782
1797,59873.14171519782
1798,59873.14171519782
1799,59873.14171519782
1800,59873.14171519782
1801,59873.14171519782
1802,59873.14171519782
1803,59873.14171519782
1804,59873.14171519782
1805,59873.14171519782
1806,59873.14171519782
1807,59873.14171519782
1808,59873.14171519782
1809,59873.14171519782
1810,59873.14171519782
1811,59873.14171519782
1812,59873.14171519782
1813,59873.14171519782
1814,59873.14171519782
1815,59873.14171519782
1816,59873.14171519782
1817,59873.14171519782
1818,59873.14171519782
1819,59873.14171519782
1820,59873.14171519782
1821,59873.14171519782
1822,59873.14171519782
1823,59873.14171519782
1824,59873.14171519782
1825,59873.14171519782
1826,59873.14171519782
1827,59873.14171519782
1828,59873.14171519782
1829,59873.14171519782
1830,59873.14171519782
1831,59873.14171519782
1832,59873.14171519782
1833,59873.14171519782
1834,59873.14171519782
1835,59873.14171519782
1836,59873.14171519782
1837,59873.14171519782
1838,59873.14171519782
1839,59873.14171519782
1840,59873.14171519782
1841,59873.14171519782
1842,59873.14171519782
1843,59873.14171519782
1844,59873.14171519782
1845,59873.14171519782
1846,59873.14171519782
1847,59873.14171519782
1848,59873.14171519782
1849,59873.14171519782
1850,59873.14171519782
1851,59873.14171519782
1852,59873.14171519782
1853,59873.14171519782
1854,162753.79141900392
1855,59873.14171519782
1856,162753.79141900392
1857,59873.14171519782
1858,59873.14171519782
1859,59873.14171519782
1860,59873.14171519782
1861,59873.14171519782
1862,162753.79141900392
1863,162753.79141900392
1864,162753.79141900392
1865,162753.79141900392
1866,162753.79141900392
1867,162753.79141900392
1868,162753.79141900392
1869,162753.79141900392
1870,162753.79141900392
1871,162753.79141900392
1872,162753.79141900392
1873,162753.79141900392
1874,59873.14171519782
1875,162753.79141900392
1876,162753.79141900392
1877,162753.79141900392
1878,162753.79141900392
1879,59873.14171519782
1880,59873.14171519782
1881,162753.79141900392
1882,162753.79141900392
1883,162753.79141900392
1884,162753.79141900392
1885,162753.79141900392
1886,162753.79141900392
1887,162753.79141900392
1888,162753.79141900392
1889,162753.79141900392
1890,59873.14171519782
1891,59873.14171519782
1892,59873.14171519782
1893,59873.14171519782
1894,59873.14171519782
1895,59873.14171519782
1896,59873.14171519782
1897,59873.14171519782
1898,59873.14171519782
1899,59873.14171519782
1900,162753.79141900392
1901,59873.14171519782
1902,59873.14171519782
1903,59873.14171519782
1904,59873.14171519782
1905,59873.14171519782
1906,59873.14171519782
1907,59873.14171519782
1908,59873.14171519782
1909,59873.14171519782
1910,59873.14171519782
1911,162753.79141900392
1912,162753.79141900392
1913,59873.14171519782
1914,59873.14171519782
1915,162753.79141900392
1916,59873.14171519782
1917,162753.79141900392
1918,59873.14171519782
1919,59873.14171519782
1920,162753.79141900392
1921,162753.79141900392
1922,162753.79141900392
1923,162753.79141900392
1924,162753.79141900392
1925,162753.79141900392
1926,162753.79141900392
1927,59873.14171519782
1928,59873.14171519782
1929,59873.14171519782
1930,59873.14171519782
1931,59873.14171519782
1932,162753.79141900392
1933,162753.79141900392
1934,162753.79141900392
1935,162753.79141900392
1936,162753.79141900392
1937,162753.79141900392
1938,162753.79141900392
1939,162753.79141900392
1940,162753.79141900392
1941,162753.79141900392
1942,162753.79141900392
1943,162753.79141900392
1944,162753.79141900392
1945,162753.79141900392
1946,59873.14171519782
1947,162753.79141900392
1948,59873.14171519782
1949,162753.79141900392
1950,162753.79141900392
1951,162753.79141900392
1952,162753.79141900392
1953,162753.79141900392
1954,162753.79141900392
1955,59873.14171519782
1956,162753.79141900392
1957,162753.79141900392
1958,162753.79141900392
1959,59873.14171519782
1960,59873.14171519782
1961,59873.14171519782
1962,59873.14171519782
1963,59873.14171519782
1964,59873.14171519782
1965,59873.14171519782
1966,59873.14171519782
1967,162753.79141900392
1968,162753.79141900392
1969,162753.79141900392
1970,162753.79141900392
1971,162753.79141900392
1972,162753.79141900392
1973,162753.79141900392
1974,162753.79141900392
1975,162753.79141900392
1976,162753.79141900392
1977,162753.79141900392
1978,162753.79141900392
1979,162753.79141900392
1980,162753.79141900392
1981,162753.79141900392
1982,162753.79141900392
1983,162753.79141900392
1984,162753.79141900392
1985,162753.79141900392
1986,162753.79141900392
1987,162753.79141900392
1988,162753.79141900392
1989,162753.79141900392
1990,162753.79141900392
1991,162753.79141900392
1992,162753.79141900392
1993,162753.79141900392
1994,162753.79141900392
1995,162753.79141900392
1996,162753.79141900392
1997,162753.79141900392
1998,162753.79141900392
1999,162753.79141900392
2000,162753.79141900392
2001,162753.79141900392
2002,162753.79141900392
2003,162753.79141900392
2004,162753.79141900392
2005,162753.79141900392
2006,162753.79141900392
2007,162753.79141900392
2008,162753.79141900392
2009,162753.79141900392
2010,162753.79141900392
2011,59873.14171519782
2012,162753.79141900392
2013,162753.79141900392
2014,162753.79141900392
2015,162753.79141900392
2016,162753.79141900392
2017,162753.79141900392
2018,59873.14171519782
2019,59873.14171519782
2020,59873.14171519782
2021,59873.14171519782
2022,162753.79141900392
2023,59873.14171519782
2024,162753.79141900392
2025,162753.79141900392
2026,162753.79141900392
2027,59873.14171519782
2028,59873.14171519782
2029,162753.79141900392
2030,162753.79141900392
2031,59873.14171519782
2032,162753.79141900392
2033,162753.79141900392
2034,162753.79141900392
2035,162753.79141900392
2036,162753.79141900392
2037,162753.79141900392
2038,162753.79141900392
2039,162753.79141900392
2040,162753.79141900392
2041,162753.79141900392
2042,162753.79141900392
2043,162753.79141900392
2044,59873.14171519782
2045,162753.79141900392
2046,59873.14171519782
2047,59873.14171519782
2048,59873.14171519782
2049,59873.14171519782
2050,59873.14171519782
2051,59873.14171519782
2052,59873.14171519782
2053,59873.14171519782
2054,59873.14171519782
2055,59873.14171519782
2056,59873.14171519782
2057,59873.14171519782
2058,162753.79141900392
2059,59873.14171519782
2060,59873.14171519782
2061,59873.14171519782
2062,59873.14171519782
2063,59873.14171519782
2064,59873.14171519782
2065,59873.14171519782
2066,59873.14171519782
2067,59873.14171519782
2068,59873.14171519782
2069,59873.14171519782
2070,59873.14171519782
2071,59873.14171519782
2072,59873.14171519782
2073,59873.14171519782
2074,59873.14171519782
2075,59873.14171519782
2076,59873.14171519782
2077,59873.14171519782
2078,59873.14171519782
2079,59873.14171519782
2080,59873.14171519782
2081,59873.14171519782
2082,59873.14171519782
2083,59873.14171519782
2084,59873.14171519782
2085,59873.14171519782
2086,59873.14171519782
2087,59873.14171519782
2088,59873.14171519782
2089,59873.14171519782
2090,59873.14171519782
2091,59873.14171519782
2092,59873.14171519782
2093,59873.14171519782
2094,59873.14171519782
2095,59873.14171519782
2096,59873.14171519782
2097,59873.14171519782
2098,59873.14171519782
2099,59873.14171519782
2100,59873.14171519782
2101,59873.14171519782
2102,59873.14171519782
2103,59873.14171519782
2104,59873.14171519782
2105,59873.14171519782
2106,59873.14171519782
2107,162753.79141900392
2108,59873.14171519782
2109,59873.14171519782
2110,59873.14171519782
2111,59873.14171519782
2112,59873.14171519782
2113,59873.14171519782
2114,59873.14171519782
2115,59873.14171519782
2116,59873.14171519782
2117,59873.14171519782
2118,59873.14171519782
2119,59873.14171519782
2120,59873.14171519782
2121,59873.14171519782
2122,59873.14171519782
2123,59873.14171519782
2124,59873.14171519782
2125,59873.14171519782
2126,162753.79141900392
2127,59873.14171519782
2128,59873.14171519782
2129,59873.14171519782
2130,59873.14171519782
2131,59873.14171519782
2132,59873.14171519782
2133,59873.14171519782
2134,59873.14171519782
2135,59873.14171519782
2136,59873.14171519782
2137,59873.14171519782
2138,59873.14171519782
2139,59873.14171519782
2140,59873.14171519782
2141,59873.14171519782
2142,59873.14171519782
2143,59873.14171519782
2144,59873.14171519782
2145,59873.14171519782
2146,59873.14171519782
2147,59873.14171519782
2148,59873.14171519782
2149,59873.14171519782
2150,162753.79141900392
2151,59873.14171519782
2152,59873.14171519782
2153,59873.14171519782
2154,59873.14171519782
2155,59873.14171519782
2156,162753.79141900392
2157,162753.79141900392
2158,162753.79141900392
2159,162753.79141900392
2160,162753.79141900392
2161,162753.79141900392
2162,162753.79141900392
2163,162753.79141900392
2164,162753.79141900392
2165,59873.14171519782
2166,59873.14171519782
2167,162753.79141900392
2168,162753.79141900392
2169,162753.79141900392
2170,162753.79141900392
2171,59873.14171519782
2172,59873.14171519782
2173,59873.14171519782
2174,162753.79141900392
2175,162753.79141900392
2176,162753.79141900392
2177,162753.79141900392
2178,162753.79141900392
2179,59873.14171519782
2180,162753.79141900392
2181,162753.79141900392
2182,162753.79141900392
2183,162753.79141900392
2184,59873.14171519782
2185,59873.14171519782
2186,59873.14171519782
2187,59873.14171519782
2188,59873.14171519782
2189,162753.79141900392
2190,59873.14171519782
2191,59873.14171519782
2192,59873.14171519782
2193,59873.14171519782
2194,59873.14171519782
2195,59873.14171519782
2196,59873.14171519782
2197,59873.14171519782
2198,59873.14171519782
2199,162753.79141900392
2200,59873.14171519782
2201,59873.14171519782
2202,59873.14171519782
2203,59873.14171519782
2204,59873.14171519782
2205,59873.14171519782
2206,59873.14171519782
2207,162753.79141900392
2208,162753.79141900392
2209,162753.79141900392
2210,59873.14171519782
2211,59873.14171519782
2212,59873.14171519782
2213,59873.14171519782
2214,59873.14171519782
2215,59873.14171519782
2216,59873.14171519782
2217,59873.14171519782
2218,59873.14171519782
2219,59873.14171519782
2220,59873.14171519782
2221,162753.79141900392
2222,162753.79141900392
2223,162753.79141900392
2224,162753.79141900392
2225,59873.14171519782
2226,162753.79141900392
2227,162753.79141900392
2228,162753.79141900392
2229,162753.79141900392
2230,162753.79141900392
2231,162753.79141900392
2232,162753.79141900392
2233,162753.79141900392
2234,162753.79141900392
2235,162753.79141900392
2236,162753.79141900392
2237,162753.79141900392
2238,162753.79141900392
2239,59873.14171519782
2240,59873.14171519782
2241,59873.14171519782
2242,59873.14171519782
2243,59873.14171519782
2244,59873.14171519782
2245,59873.14171519782
2246,59873.14171519782
2247,59873.14171519782
2248,59873.14171519782
2249,59873.14171519782
2250,59873.14171519782
2251,59873.14171519782
2252,59873.14171519782
2253,162753.79141900392
2254,162753.79141900392
2255,162753.79141900392
2256,162753.79141900392
2257,162753.79141900392
2258,162753.79141900392
2259,162753.79141900392
2260,59873.14171519782
2261,162753.79141900392
2262,162753.79141900392
2263,162753.79141900392
2264,162753.79141900392
2265,59873.14171519782
2266,162753.79141900392
2267,162753.79141900392
2268,162753.79141900392
2269,59873.14171519782
2270,162753.79141900392
2271,162753.79141900392
2272,162753.79141900392
2273,59873.14171519782
2274,162753.79141900392
2275,59873.14171519782
2276,162753.79141900392
2277,162753.79141900392
2278,59873.14171519782
2279,59873.14171519782
2280,59873.14171519782
2281,162753.79141900392
2282,162753.79141900392
2283,59873.14171519782
2284,59873.14171519782
2285,59873.14171519782
2286,59873.14171519782
2287,162753.79141900392
2288,162753.79141900392
2289,162753.79141900392
2290,162753.79141900392
2291,162753.79141900392
2292,162753.79141900392
2293,162753.79141900392
2294,162753.79141900392
2295,162753.79141900392
2296,162753.79141900392
2297,162753.79141900392
2298,162753.79141900392
2299,162753.79141900392
2300,162753.79141900392
2301,162753.79141900392
2302,162753.79141900392
2303,162753.79141900392
2304,162753.79141900392
2305,162753.79141900392
2306,162753.79141900392
2307,162753.79141900392
2308,162753.79141900392
2309,162753.79141900392
2310,162753.79141900392
2311,162753.79141900392
2312,162753.79141900392
2313,162753.79141900392
2314,162753.79141900392
2315,162753.79141900392
2316,162753.79141900392
2317,162753.79141900392
2318,162753.79141900392
2319,162753.79141900392
2320,162753.79141900392
2321,162753.79141900392
2322,162753.79141900392
2323,162753.79141900392
2324,162753.79141900392
2325,162753.79141900392
2326,162753.79141900392
2327,162753.79141900392
2328,162753.79141900392
2329,162753.79141900392
2330,162753.79141900392
2331,162753.79141900392
2332,162753.79141900392
2333,162753.79141900392
2334,162753.79141900392
2335,162753.79141900392
2336,162753.79141900392
2337,162753.79141900392
2338,162753.79141900392
2339,162753.79141900392
2340,162753.79141900392
2341,162753.79141900392
2342,162753.79141900392
2343,162753.79141900392
2344,162753.79141900392
2345,162753.79141900392
2346,162753.79141900392
2347,162753.79141900392
2348,162753.79141900392
2349,162753.79141900392
2350,162753.79141900392
2351,162753.79141900392
2352,162753.79141900392
2353,162753.79141900392
2354,59873.14171519782
2355,59873.14171519782
2356,59873.14171519782
2357,162753.79141900392
2358,162753.79141900392
2359,59873.14171519782
2360,59873.14171519782
2361,59873.14171519782
2362,162753.79141900392
2363,59873.14171519782
2364,59873.14171519782
2365,162753.79141900392
2366,162753.79141900392
2367,162753.79141900392
2368,162753.79141900392
2369,162753.79141900392
2370,162753.79141900392
2371,162753.79141900392
2372,162753.79141900392
2373,162753.79141900392
2374,162753.79141900392
2375,162753.79141900392
2376,162753.79141900392
2377,162753.79141900392
2378,59873.14171519782
2379,162753.79141900392
2380,59873.14171519782
2381,59873.14171519782
2382,162753.79141900392
2383,162753.79141900392
2384,162753.79141900392
2385,59873.14171519782
2386,59873.14171519782
2387,59873.14171519782
2388,59873.14171519782
2389,59873.14171519782
2390,59873.14171519782
2391,59873.14171519782
2392,59873.14171519782
2393,162753.79141900392
2394,59873.14171519782
2395,162753.79141900392
2396,59873.14171519782
2397,59873.14171519782
2398,59873.14171519782
2399,59873.14171519782
2400,59873.14171519782
2401,59873.14171519782
2402,59873.14171519782
2403,59873.14171519782
2404,162753.79141900392
2405,59873.14171519782
2406,59873.14171519782
2407,59873.14171519782
2408,59873.14171519782
2409,59873.14171519782
2410,59873.14171519782
2411,59873.14171519782
2412,59873.14171519782
2413,59873.14171519782
2414,59873.14171519782
2415,59873.14171519782
2416,59873.14171519782
2417,59873.14171519782
2418,59873.14171519782
2419,59873.14171519782
2420,59873.14171519782
2421,59873.14171519782
2422,59873.14171519782
2423,59873.14171519782
2424,59873.14171519782
2425,162753.79141900392
2426,59873.14171519782
2427,59873.14171519782
2428,162753.79141900392
2429,59873.14171519782
2430,59873.14171519782
2431,59873.14171519782
2432,59873.14171519782
2433,59873.14171519782
2434,59873.14171519782
2435,59873.14171519782
2436,59873.14171519782
2437,59873.14171519782
2438,59873.14171519782
2439,59873.14171519782
2440,59873.14171519782
2441,59873.14171519782
2442,59873.14171519782
2443,59873.14171519782
2444,59873.14171519782
2445,59873.14171519782
2446,59873.14171519782
2447,59873.14171519782
2448,59873.14171519782
2449,59873.14171519782
2450,59873.14171519782
2451,59873.14171519782
2452,59873.14171519782
2453,59873.14171519782
2454,59873.14171519782
2455,59873.14171519782
2456,59873.14171519782
2457,59873.14171519782
2458,59873.14171519782
2459,59873.14171519782
2460,59873.14171519782
2461,59873.14171519782
2462,59873.14171519782
2463,59873.14171519782
2464,59873.14171519782
2465,59873.14171519782
2466,59873.14171519782
2467,59873.14171519782
2468,59873.14171519782
2469,59873.14171519782
2470,162753.79141900392
2471,162753.79141900392
2472,59873.14171519782
2473,59873.14171519782
2474,59873.14171519782
2475,162753.79141900392
2476,59873.14171519782
2477,59873.14171519782
2478,59873.14171519782
2479,59873.14171519782
2480,59873.14171519782
2481,59873.14171519782
2482,59873.14171519782
2483,59873.14171519782
2484,59873.14171519782
2485,59873.14171519782
2486,59873.14171519782
2487,162753.79141900392
2488,59873.14171519782
2489,59873.14171519782
2490,59873.14171519782
2491,59873.14171519782
2492,59873.14171519782
2493,59873.14171519782
2494,59873.14171519782
2495,59873.14171519782
2496,162753.79141900392
2497,59873.14171519782
2498,59873.14171519782
2499,59873.14171519782
2500,59873.14171519782
2501,59873.14171519782
2502,59873.14171519782
2503,59873.14171519782
2504,162753.79141900392
2505,162753.79141900392
2506,162753.79141900392
2507,162753.79141900392
2508,162753.79141900392
2509,162753.79141900392
2510,162753.79141900392
2511,162753.79141900392
2512,162753.79141900392
2513,162753.79141900392
2514,162753.79141900392
2515,59873.14171519782
2516,162753.79141900392
2517,59873.14171519782
2518,59873.14171519782
2519,162753.79141900392
2520,162753.79141900392
2521,162753.79141900392
2522,162753.79141900392
2523,59873.14171519782
2524,59873.14171519782
2525,59873.14171519782
2526,59873.14171519782
2527,59873.14171519782
2528,59873.14171519782
2529,59873.14171519782
2530,59873.14171519782
2531,162753.79141900392
2532,162753.79141900392
2533,162753.79141900392
2534,162753.79141900392
2535,162753.79141900392
2536,162753.79141900392
2537,162753.79141900392
2538,162753.79141900392
2539,162753.79141900392
2540,162753.79141900392
2541,162753.79141900392
2542,162753.79141900392
2543,59873.14171519782
2544,59873.14171519782
2545,59873.14171519782
2546,59873.14171519782
2547,59873.14171519782
2548,59873.14171519782
2549,162753.79141900392
2550,442412.3920089205
2551,59873.14171519782
2552,59873.14171519782
2553,59873.14171519782
2554,59873.14171519782
2555,59873.14171519782
2556,59873.14171519782
2557,59873.14171519782
2558,59873.14171519782
2559,59873.14171519782
2560,59873.14171519782
2561,59873.14171519782
2562,59873.14171519782
2563,59873.14171519782
2564,162753.79141900392
2565,59873.14171519782
2566,59873.14171519782
2567,59873.14171519782
2568,59873.14171519782
2569,162753.79141900392
2570,59873.14171519782
2571,162753.79141900392
2572,59873.14171519782
2573,162753.79141900392
2574,162753.79141900392
2575,59873.14171519782
2576,59873.14171519782
2577,59873.14171519782
2578,59873.14171519782
2579,59873.14171519782
2580,59873.14171519782
2581,59873.14171519782
2582,59873.14171519782
2583,162753.79141900392
2584,59873.14171519782
2585,162753.79141900392
2586,162753.79141900392
2587,162753.79141900392
2588,59873.14171519782
2589,59873.14171519782
2590,162753.79141900392
2591,162753.79141900392
2592,162753.79141900392
2593,162753.79141900392
2594,162753.79141900392
2595,162753.79141900392
2596,162753.79141900392
2597,162753.79141900392
2598,162753.79141900392
2599,162753.79141900392
2600,162753.79141900392
2601,59873.14171519782
2602,59873.14171519782
2603,59873.14171519782
2604,59873.14171519782
2605,59873.14171519782
2606,59873.14171519782
2607,59873.14171519782
2608,162753.79141900392
2609,162753.79141900392
2610,59873.14171519782
2611,59873.14171519782
2612,59873.14171519782
2613,59873.14171519782
2614,59873.14171519782
2615,59873.14171519782
2616,59873.14171519782
2617,59873.14171519782
2618,59873.14171519782
2619,162753.79141900392
2620,162753.79141900392
2621,162753.79141900392
2622,162753.79141900392
2623,162753.79141900392
2624,162753.79141900392
2625,162753.79141900392
2626,162753.79141900392
2627,162753.79141900392
2628,162753.79141900392
2629,162753.79141900392
2630,162753.79141900392
2631,162753.79141900392
2632,162753.79141900392
2633,162753.79141900392
2634,162753.79141900392
2635,59873.14171519782
2636,162753.79141900392
2637,162753.79141900392
2638,162753.79141900392
2639,162753.79141900392
2640,59873.14171519782
2641,59873.14171519782
2642,162753.79141900392
2643,59873.14171519782
2644,59873.14171519782
2645,59873.14171519782
2646,59873.14171519782
2647,59873.14171519782
2648,59873.14171519782
2649,59873.14171519782
2650,59873.14171519782
2651,59873.14171519782
2652,162753.79141900392
2653,162753.79141900392
2654,162753.79141900392
2655,162753.79141900392
2656,162753.79141900392
2657,162753.79141900392
2658,162753.79141900392
2659,162753.79141900392
2660,162753.79141900392
2661,162753.79141900392
2662,162753.79141900392
2663,162753.79141900392
2664,162753.79141900392
2665,162753.79141900392
2666,162753.79141900392
2667,162753.79141900392
2668,162753.79141900392
2669,162753.79141900392
2670,162753.79141900392
2671,162753.79141900392
2672,162753.79141900392
2673,162753.79141900392
2674,162753.79141900392
2675,162753.79141900392
2676,162753.79141900392
2677,162753.79141900392
2678,162753.79141900392
2679,162753.79141900392
2680,162753.79141900392
2681,162753.79141900392
2682,162753.79141900392
2683,162753.79141900392
2684,162753.79141900392
2685,162753.79141900392
2686,162753.79141900392
2687,162753.79141900392
2688,162753.79141900392
2689,162753.79141900392
2690,162753.79141900392
2691,162753.79141900392
2692,59873.14171519782
2693,162753.79141900392
2694,59873.14171519782
2695,162753.79141900392
2696,162753.79141900392
2697,162753.79141900392
2698,162753.79141900392
2699,162753.79141900392
2700,162753.79141900392
2701,162753.79141900392
2702,59873.14171519782
2703,59873.14171519782
2704,59873.14171519782
2705,59873.14171519782
2706,59873.14171519782
2707,59873.14171519782
2708,59873.14171519782
2709,59873.14171519782
2710,59873.14171519782
2711,162753.79141900392
2712,162753.79141900392
2713,162753.79141900392
2714,59873.14171519782
2715,162753.79141900392
2716,162753.79141900392
2717,162753.79141900392
2718,162753.79141900392
2719,59873.14171519782
2720,59873.14171519782
2721,59873.14171519782
2722,162753.79141900392
2723,59873.14171519782
2724,59873.14171519782
2725,59873.14171519782
2726,59873.14171519782
2727,59873.14171519782
2728,59873.14171519782
2729,59873.14171519782
2730,59873.14171519782
2731,59873.14171519782
