Id,SalePrice
1873,234495.4558
1874,145673.0692
1875,195951.61
1876,198922.7003
1877,206880.8553
1878,206802.2608
1879,128746.53
1880,133043.5805
1881,242025.6502
1882,245383.6799
1883,190629.1414
1884,207067.5156
1885,233109.5034
1886,284517.7534
1887,209368.3337
1888,267095.2522
1889,168698.522
1890,121393.4794
1891,134360.9186
1892,104246.5579
1893,128361.0666
1894,125209.4181
1895,137334.951
1896,124736.4003
1897,116543.1332
1898,110929.93
1899,152073.8979
1900,144508.3279
1901,169174.5975
1902,143921.3931
1903,220141.2553
1904,137199.5458
1905,186756.7633
1906,144106.4219
1907,190589.2172
1908,115558.3913
1909,137991.1501
1910,125228.2227
1911,207933.8231
1912,292713.1878
1913,138489.5174
1914,67115.32373
1915,305490.1604
1916,66309.55053
1917,240265.1008
1918,139561.9884
1919,163124.6461
1920,156207.6587
1921,370530.8018
1922,312791.2071
1923,217138.1598
1924,224547.2295
1925,209270.6503
1926,357107.0436
1927,133283.8784
1928,154976.7895
1929,121307.6518
1930,132170.863
1931,137299.3129
1932,136927.0395
1933,183913.3403
1934,178823.9198
1935,173819.4528
1936,188081.8542
1937,181474.0764
1938,171188.295
1939,243657.0592
1940,191898.0958
1941,171422.958
1942,184087.9993
1943,209542.9304
1944,354273.9443
1945,371996.9684
1946,138314.2889
1947,282686.6087
1948,164217.2246
1949,242134.1354
1950,184157.6381
1951,243385.9687
1952,214054.2034
1953,166965.5487
1954,186547.4852
1955,131952.5845
1956,302041.9164
1957,153972.4793
1958,303267.1487
1959,144517.7128
1960,113667.027
1961,125649.2587
1962,96252.8504
1963,103598.5155
1964,109496.1564
1965,149104.0053
1966,140409.9504
1967,292070.7138
1968,412571.1692
1969,367793.3524
1970,406157.8105
1971,436933.8117
1972,356848.1065
1973,274564.3421
1974,334665.7523
1975,456736.3404
1976,275747.0274
1977,351400.0518
1978,344864.5452
1979,315662.1621
1980,193409.6049
1981,327460.1424
1982,224805.5984
1983,213855.8122
1984,168673.0859
1985,220395.7846
1986,209134.9354
1987,183038.9539
1988,177596.5727
1989,190028.2241
1990,214626.3692
1991,225384.3927
1992,213927.1954
1993,173342.0757
1994,229510.7972
1995,182059.5558
1996,253279.477
1997,310763.8388
1998,304851.9372
1999,274001.7833
2000,310731.5346
2001,280453.8975
2002,241255.6362
2003,251050.1957
2004,276269.0288
2005,224109.9712
2006,223406.069
2007,247999.7751
2008,210997.9062
2009,199550.376
2010,191576.8414
2011,136708.3809
2012,177235.1474
2013,179980.1471
2014,187807.8649
2015,203812.793
2016,195879.0232
2017,198365.7738
2018,125139.3712
2019,132947.8615
2020,105328.1949
2021,109804.8147
2022,178036.3121
2023,144273.8561
2024,260091.9813
2025,346040.7871
2026,183846.3366
2027,162457.6986
2028,152486.9756
2029,170641.8545
2030,266040.9867
2031,223319.0309
2032,245902.8188
2033,252260.606
2034,174260.6654
2035,214534.8658
2036,193241.5493
2037,202325.1575
2038,303754.9333
2039,212617.8543
2040,307323.496
2041,270712.2463
2042,206182.3089
2043,171193.7119
2044,167813.846
2045,209763.2104
2046,145119.5037
2047,143544.9283
2048,141172.0258
2049,140613.1841
2050,172398.456
2051,108785.6731
2052,131087.838
2053,147800.4525
2054,92700.3178
2055,154087.6314
2056,143493.4518
2057,118588.1164
2058,213040.5117
2059,134451.0147
2060,165221.1164
2061,167619.9456
2062,131806.9654
2063,119493.5499
2064,136843.5441
2065,114073.1006
2066,168032.2765
2067,125766.4567
2068,142713.3062
2069,84558.2294
2070,113676.0072
2071,100008.4586
2072,136805.6916
2073,133000.588
2074,177166.0154
2075,146284.8502
2076,119121.1707
2077,151566.2939
2078,126862.7341
2079,131060.8766
2080,116624.8134
2081,125767.9472
2082,121201.718
2083,144424.9601
2084,113461.9985
2085,122527.9511
2086,112005.4102
2087,120174.5917
2088,98263.28194
2089,90839.82747
2090,128633.9238
2091,112481.0063
2092,123903.2613
2093,115024.8753
2094,114193.4112
2095,148142.1075
2096,89789.94247
2097,99372.7636
2098,142727.2647
2099,60540.84706
2100,88289.22705
2101,114693.2131
2102,130663.8709
2103,108115.7453
2104,134327.9957
2105,124855.4846
2106,70766.96514
2107,192517.1158
2108,115957.4603
2109,111614.7956
2110,121928.6991
2111,138118.1959
2112,135598.3866
2113,118700.8338
2114,112902.5926
2115,152846.5966
2116,115933.6837
2117,142453.2852
2118,124411.2984
2119,112086.1259
2120,114607.561
2121,103519.9884
2122,110973.4789
2123,92707.91337
2124,163003.6714
2125,125150.4834
2126,151377.3741
2127,158657.5349
2128,128336.4884
2129,95805.51376
2130,132323.2759
2131,145035.6847
2132,108762.7345
2133,120132.7824
2134,119617.5195
2135,101997.1842
2136,77447.08104
2137,109237.4174
2138,130528.8301
2139,151051.7128
2140,136844.9817
2141,152946.6239
2142,133026.4641
2143,146957.2925
2144,116929.5112
2145,137791.9913
2146,160818.2643
2147,146188.3424
2148,132375.9138
2149,142074.2983
2150,222677.7872
2151,121569.5669
2152,156645.5525
2153,163564.4928
2154,101111.5295
2155,134110.2332
2156,240082.48
2157,231181.0036
2158,241378.2681
2159,214364.5352
2160,176914.5708
2161,242422.2494
2162,378084.5986
2163,335794.1633
2164,256170.0147
2165,193382.9673
2166,153758.9089
2167,209599.3888
2168,195862.0916
2169,193167.8719
2170,213796.8969
2171,153137.1911
2172,133918.5948
2173,172619.3394
2174,225851.3909
2175,286815.0743
2176,315443.6924
2177,247092.4406
2178,211533.27
2179,141150.9396
2180,196312.0227
2181,194042.7412
2182,225875.4422
2183,194087.9874
2184,126358.1793
2185,125264.0294
2186,141545.6869
2187,153209.0792
2188,155446.2863
2189,250014.3385
2190,82175.36517
2191,82266.58466
2192,90143.27109
2193,102396.6599
2194,104217.722
2195,107960.9282
2196,104948.8806
2197,118089.2516
2198,156917.7138
2199,180754.515
2200,135537.6365
2201,136575.6159
2202,199704.9701
2203,146573.5719
2204,174973.5392
2205,117048.2195
2206,130810.4701
2207,206366.7084
2208,248956.1459
2209,213040.5489
2210,123038.5721
2211,117225.3216
2212,118777.0838
2213,104257.531
2214,133283.7889
2215,104125.2972
2216,140298.1166
2217,66776.83815
2218,80683.32669
2219,75725.54335
2220,74440.84203
2221,307510.9456
2222,261893.584
2223,285096.4292
2224,219481.6233
2225,132421.0661
2226,179432.9726
2227,201133.2788
2228,275985.872
2229,240173.876
2230,157033.1455
2231,211981.6739
2232,181989.1501
2233,174899.0027
2234,241027.0048
2235,216160.162
2236,256941.0517
2237,321594.7582
2238,202381.1766
2239,105184.4286
2240,156616.7385
2241,146349.1743
2242,127089.5415
2243,130132.799
2244,98675.41862
2245,97297.45752
2246,139125.4919
2247,110779.7085
2248,124539.6235
2249,124496.091
2250,132057.3651
2251,111962.4215
2252,176293.6301
2253,161404.5843
2254,180244.8063
2255,185962.612
2256,176533.3378
2257,208145.796
2258,166503.4196
2259,178217.4456
2260,146322.1274
2261,192573.8537
2262,205505.5858
2263,362443.1996
2264,447251.3935
2265,154827.4545
2266,285373.9984
2267,338373.9401
2268,390073.0486
2269,157395.9026
2270,189675.9274
2271,218125.1377
2272,197648.0816
2273,163321.9375
2274,176100.2112
2275,154064.2061
2276,183957.2369
2277,177970.1016
2278,150505.5381
2279,128221.5064
2280,111225.7035
2281,171997.1644
2282,180961.2032
2283,103842.964
2284,112582.832
2285,139447.7207
2286,125925.4731
2287,353840.3879
2288,270905.6832
2289,354147.5997
2290,420510.7036
2291,334803.9663
2292,415064.271
2293,452530.484
2294,396168.9475
2295,460523.7513
2296,263727.0732
2297,332314.0342
2298,335197.7498
2299,365102.6753
2300,323952.3905
2301,311426.7983
2302,247247.7241
2303,249997.637
2304,245744.3871
2305,190054.2353
2306,187526.6624
2307,198268.6464
2308,225933.8887
2309,277205.5459
2310,218339.0831
2311,202889.8811
2312,173026.9811
2313,173593.8116
2314,173004.526
2315,178261.0549
2316,196868.1527
2317,182898.08
2318,175998.5623
2319,180570.5058
2320,184044.808
2321,241232.1464
2322,180296.6646
2323,185401.2718
2324,184122.8152
2325,213704.5861
2326,175947.1233
2327,208385.7236
2328,220727.9181
2329,189310.665
2330,181706.387
2331,336184.6365
2332,386908.2923
2333,318498.3464
2334,256220.0028
2335,278343.9522
2336,306846.4803
2337,195226.2686
2338,260900.366
2339,226801.6244
2340,369310.3587
2341,215590.8621
2342,236168.5736
2343,227532.2473
2344,226105.4186
2345,233680.803
2346,213748.2327
2347,196900.1355
2348,235369.7872
2349,176682.1605
2350,299550.5661
2351,249363.5644
2352,243731.2259
2353,245787.7149
2354,132297.105
2355,144107.5979
2356,150611.2251
2357,195901.1092
2358,200697.5801
2359,128167.5502
2360,120448.0559
2361,143191.3983
2362,255689.0586
2363,141085.2971
2364,154222.535
2365,216236.4894
2366,193938.16
2367,226491.8342
2368,211969.3558
2369,218946.5701
2370,172024.8555
2371,166635.3977
2372,185666.6101
2373,271741.0489
2374,301477.7181
2375,240214.6407
2376,274523.8446
2377,309305.5946
2378,150705.8339
2379,194456.2164
2380,145316.4212
2381,163789.0157
2382,204480.1227
2383,202670.209
2384,239750.7532
2385,161910.5208
2386,135348.198
2387,134293.0193
2388,103930.435
2389,123218.7737
2390,149838.6944
2391,141640.0003
2392,114740.9506
2393,169342.8702
2394,147455.5005
2395,204903.0482
2396,145259.314
2397,204928.8962
2398,128751.6084
2399,64911.3012
2400,68581.35413
2401,121918.1256
2402,137273.6225
2403,142204.9182
2404,151935.378
2405,159023.1587
2406,141153.4962
2407,126163.5889
2408,145748.5393
2409,127972.5858
2410,163580.9231
2411,118888.0853
2412,151316.2243
2413,134173.4969
2414,147763.6969
2415,132827.0122
2416,125983.6055
2417,134244.142
2418,133273.7395
2419,128664.5556
2420,125048.9508
2421,140232.2384
2422,110598.1792
2423,116985.4023
2424,154098.36
2425,185966.2156
2426,123937.9686
2427,129448.3455
2428,173756.4171
2429,115133.363
2430,131240.2607
2431,114992.475
2432,142903.6092
2433,145946.9071
2434,139035.797
2435,147199.9198
2436,111073.1384
2437,106249.4389
2438,124195.0721
2439,107209.4064
2440,123974.532
2441,94522.27179
2442,103918.7553
2443,124307.8644
2444,124003.513
2445,89413.62129
2446,131857.8788
2447,179591.2683
2448,135348.0208
2449,114328.2427
2450,149294.8019
2451,120189.1348
2452,197962.9585
2453,98396.37397
2454,117705.5001
2455,110630.0414
2456,126943.6103
2457,129151.4693
2458,123926.7522
2459,110335.4975
2460,140769.883
2461,125365.7058
2462,131470.5556
2463,122941.3502
2464,160390.3728
2465,132981.8756
2466,119101.6874
2467,132711.1968
2468,92168.61374
2469,87406.5677
2470,182335.6041
2471,195358.7383
2472,155097.3665
2473,113533.1971
2474,86462.70917
2475,211095.5316
2476,112058.1498
2477,125498.9868
2478,153162.9746
2479,108034.322
2480,146018.3437
2481,123208.751
2482,128640.3546
2483,112802.5581
2484,122120.0235
2485,127199.6469
2486,146837.1535
2487,173504.8938
2488,156435.0632
2489,155903.5506
2490,147808.6383
2491,92136.55417
2492,194137.8118
2493,147237.1569
2494,148811.2863
2495,89040.37125
2496,231606.6451
2497,147158.0623
2498,117064.7866
2499,90551.02925
2500,126806.7898
2501,133714.1653
2502,136798.8293
2503,97861.63936
2504,181189.055
2505,225783.0881
2506,251188.2533
2507,288792.9108
2508,251210.0601
2509,222015.1424
2510,225141.4867
2511,180398.6911
2512,209237.784
2513,220630.5763
2514,240093.1861
2515,149730.1588
2516,173744.7073
2517,143740.079
2518,151881.3765
2519,235541.2361
2520,217316.3682
2521,190739.9172
2522,222405.4273
2523,121604.4052
2524,137850.9771
2525,144393.8865
2526,139830.7866
2527,120161.6824
2528,130976.3998
2529,139760.544
2530,126052.864
2531,248619.9422
2532,227377.3538
2533,198129.3819
2534,233206.2821
2535,280984.9765
2536,227613.3982
2537,231440.7262
2538,183587.7993
2539,187062.364
2540,180505.1109
2541,181930.684
2542,165836.1508
2543,120777.6898
2544,120031.4206
2545,130572.9827
2546,133282.1151
2547,136799.5909
2548,154603.2654
2549,157163.3287
2550,559069.2326
2551,141786.4122
2552,126313.9612
2553,80986.94192
2554,99792.01417
2555,114776.5624
2556,104209.0692
2557,110427.1831
2558,150470.1316
2559,137888.8922
2560,146397.0837
2561,142338.2475
2562,133299.442
2563,148481.2074
2564,196322.1331
2565,142272.1032
2566,148592.344
2567,135367.7304
2568,190910.9491
2569,209636.9034
2570,119386.3395
2571,183035.9842
2572,154148.8838
2573,211731.8314
2574,283322.5464
2575,127357.5893
2576,119552.6043
2577,144278.8545
2578,89656.49252
2579,71292.0846
2580,107122.9392
2581,117043.9941
2582,114661.1994
2583,266555.3677
2584,162133.6143
2585,189407.2351
2586,210307.1308
2587,196980.2761
2588,141242.9311
2589,148338.9817
2590,208771.9257
2591,217876.6409
2592,215764.7361
2593,243138.1554
2594,180962.0725
2595,205035.3931
2596,299214.8054
2597,191273.1591
2598,279092.6084
2599,322467.9496
2600,136579.5722
2601,141093.083
2602,86381.18078
2603,92379.27545
2604,89027.99185
2605,84039.37046
2606,144027.7566
2607,207735.3931
2608,191753.449
2609,172569.5453
2610,109316.1105
2611,120688.5663
2612,156507.532
2613,129623.3988
2614,125255.3991
2615,153301.8311
2616,145143.4807
2617,174559.622
2618,178292.6672
2619,198461.6137
2620,188936.743
2621,178433.1213
2622,181939.8334
2623,241099.0385
2624,296601.8526
2625,285705.9772
2626,172309.827
2627,169984.1311
2628,452979.9798
2629,496188.8857
2630,371518.2851
2631,464181.1613
2632,405808.3537
2633,298790.0143
2634,398608.5964
2635,154713.0661
2636,184701.5166
2637,174894.7614
2638,252942.0896
2639,184111.2921
2640,151253.4856
2641,110273.7964
2642,186168.029
2643,109009.1916
2644,126077.7869
2645,106564.4052
2646,95847.65508
2647,103708.3345
2648,140276.6027
2649,148967.7011
2650,135438.3065
2651,146565.4317
2652,418803.6032
2653,248109.9991
2654,259509.519
2655,382858.8866
2656,323684.496
2657,328743.242
2658,292252.5251
2659,309657.5319
2660,353583.7931
2661,335189.7541
2662,347800.5185
2663,283344.6426
2664,276843.8994
2665,322142.9964
2666,278806.2719
2667,173799.4394
2668,180109.2332
2669,177599.3684
2670,276546.9715
2671,184069.4649
2672,192981.8846
2673,201535.3836
2674,199122.5509
2675,175824.8617
2676,191074.2094
2677,197776.0208
2678,253637.4221
2679,278327.3682
2680,278969.6554
2681,396133.7441
2682,325930.2662
2683,550529.6404
2684,315292.6823
2685,331867.0945
2686,248801.3935
2687,309343.7733
2688,218690.8403
2689,206706.5658
2690,421482.1512
2691,191936.647
2692,135482.9722
2693,196195.2288
2694,129355.8513
2695,194369.6363
2696,185428.3744
2697,191454.0547
2698,200523.4466
2699,174770.8005
2700,162735.3183
2701,157231.515
2702,118583.792
2703,132582.5431
2704,139979.3615
2705,120536.863
2706,114658.6755
2707,125293.5828
2708,132172.18
2709,103666.6164
2710,126694.9729
2711,251531.9126
2712,375301.7483
2713,172288.2473
2714,153484.9292
2715,167470.9339
2716,154603.2217
2717,186202.0443
2718,226652.1163
2719,152661.0452
2720,172368.8054
2721,138150.4419
2722,159482.4299
2723,142223.576
2724,128270.751
2725,134244.7872
2726,145301.4436
2727,165577.6907
2728,181762.9481
2729,153075.4725
2730,144626.5965
2731,131568.6408
2732,124111.0178
2733,159515.3956
2734,141670.7551
2735,133251.1358
2736,142143.6937
2737,122537.7531
2738,136311.837
2739,157311.8337
2740,137484.4283
2741,143958.7757
2742,156460.1425
2743,149482.1132
2744,156521.265
2745,140016.2216
2746,134909.6706
2747,153192.8274
2748,128568.6728
2749,132010.7271
2750,128701.3096
2751,133603.731
2752,208009.1539
2753,148232.8389
2754,207516.2693
2755,135145.6776
2756,98494.93797
2757,75945.10789
2758,95540.95534
2759,161780.1714
2760,130011.7698
2761,142926.758
2762,140918.8239
2763,185934.695
2764,161275.6331
2765,272524.6657
2766,130335.7672
2767,89460.26806
2768,124058.4784
2769,131500.4186
2770,143156.8545
2771,112823.4614
2772,113182.2305
2773,163163.2417
2774,137145.4371
2775,117630.203
2776,141408.2995
2777,148226.9015
2778,107493.936
2779,125703.6796
2780,95612.96397
2781,100197.0773
2782,100815.4855
2783,101453.9887
2784,126076.5711
2785,141596.4018
2786,76823.70335
2787,119221.8277
2788,85001.08753
2789,170507.0103
2790,94654.46735
2791,115179.4363
2792,65800.37162
2793,146249.6473
2794,100931.2508
2795,118378.6412
2796,102091.4554
2797,180448.4654
2798,109857.8899
2799,109778.0621
2800,73493.88373
2801,111465.0362
2802,126842.9344
2803,152338.7167
2804,134775.7248
2805,100120.9932
2806,92827.49318
2807,157560.1148
2808,148637.6003
2809,129833.6529
2810,130466.5018
2811,162592.9965
2812,160136.7773
2813,158203.9129
2814,159270.658
2815,97055.03218
2816,231179.8331
2817,150727.6709
2818,130153.6895
2819,177328.0366
2820,138577.5672
2821,106237.8167
2822,186275.3754
2823,284539.515
2824,174001.5252
2825,147892.9702
2826,133502.9189
2827,135700.4034
2828,216966.2553
2829,211772.3912
2830,224336.9207
2831,182692.1819
2832,230183.6872
2833,297867.9456
2834,218300.0099
2835,223037.5851
2836,190414.3232
2837,156906.9955
2838,147269.2766
2839,176303.9065
2840,198912.0334
2841,201764.3838
2842,225348.702
2843,147391.576
2844,163437.3026
2845,126821.3095
2846,208940.5507
2847,209790.9041
2848,204490.6779
2849,203527.0166
2850,277983.1011
2851,220054.5894
2852,231857.8302
2853,235930.1142
2854,140685.1847
2855,201103.241
2856,202864.8157
2857,187677.78
2858,202449.4289
2859,120192.0113
2860,126371.0108
2861,125420.114
2862,187214.4002
2863,122329.2503
2864,245485.6832
2865,140275.3114
2866,135679.6097
2867,101737.8177
2868,103969.8394
2869,108285.1753
2870,132669.9947
2871,90887.94422
2872,60665.3965
2873,98488.20719
2874,132136.1648
2875,110757.5091
2876,159908.2855
2877,146770.0133
2878,158932.2721
2879,132423.125
2880,105810.0311
2881,145412.0252
2882,167569.3203
2883,185578.0419
2884,190357.1032
2885,179960.8968
2886,212115.4222
2887,97978.89432
2888,135263.4658
2889,63039.27351
2890,87706.69479
2891,133569.0646
2892,54676.55549
2893,86889.25888
2894,61402.06571
2895,313490.5747
2896,279667.8947
2897,202857.6593
2898,149229.5059
2899,218584.8546
2900,158168.9663
2901,195163.7072
2902,180114.9754
2903,330052.1673
2904,338904.9439
2905,91149.12797
2906,202479.4742
2907,112536.3725
2908,133192.3462
2909,148220.7302
2910,82324.30639
2911,86197.11606
2912,152292.3028
2913,84355.72756
2914,82699.2349
2915,86278.11995
2916,85719.68783
2917,156851.8542
2918,113539.0282
2919,228584.1829
